ID,Date,URL,Russian Title,Original Title,Year,Rating1,Rating2,Is Series
"tt2503944","2016-04-08","https://www.kinopoisk.ru/film/716595/","Шеф Адам Джонс (2015)","Burnt","2015","8","8","0"
"tt2446980","2016-04-08","https://www.kinopoisk.ru/film/713051/","Джой (2015)","Joy","2015","10","10","0"
"tt1596363","2016-03-30","https://www.kinopoisk.ru/film/501333/","Игра на понижение (2015)","The Big Short","2015","9","9","0"
"tt0486822","2016-03-27","https://www.kinopoisk.ru/film/252268/","Паранойя (2007)","Disturbia","2007","7","7","0"
"tt1398426","2016-03-24","https://www.kinopoisk.ru/film/462867/","Голос улиц (2015)","Straight Outta Compton","2015","10","10","0"
"tt1663202","2016-03-24","https://www.kinopoisk.ru/film/522941/","Выживший (2015)","The Revenant","2015","9","9","0"
"tt5338588","2016-03-23","https://www.kinopoisk.ru/film/908406/","8 лучших свиданий (2016)","","2016","5","5","0"
"tt1390411","2016-03-23","https://www.kinopoisk.ru/film/463893/","В сердце моря (2015)","In the Heart of the Sea","2015","7","7","0"
"tt1951266","2016-03-23","https://www.kinopoisk.ru/film/663715/","Голодные игры: Сойка-пересмешница. Часть II (2015)","The Hunger Games: Mockingjay – Part 2","2015","7","7","0"
"tt5352802","2016-03-04","https://www.kinopoisk.ru/film/838856/","Статус: Свободен (2015)","","2015","6","6","0"
"tt5311004","2016-03-04","https://www.kinopoisk.ru/film/843821/","Пятница (2016)","","2016","7","7","0"
"tt1976009","2016-03-04","https://www.kinopoisk.ru/film/596985/","Виктор Франкенштейн (2015)","Victor Frankenstein","2015","5","5","0"
"tt4471388","2016-03-04","https://www.kinopoisk.ru/film/839253/","Мафия: Игра на выживание (2016)","","2016","1","1","0"
"tt0387564","2016-02-23","https://www.kinopoisk.ru/film/64187/","Пила: Игра на выживание (2004)","Saw","2004","6","6","0"
"tt1638355","2016-02-17","https://www.kinopoisk.ru/film/518042/","Агенты А.Н.К.Л. (2015)","The Man from U.N.C.L.E.","2015","7","7","0"
"tt2140379","2016-02-17","https://www.kinopoisk.ru/film/655435/","Вне/себя (2015)","Self/less","2015","7","7","0"
"tt1431045","2016-02-17","https://www.kinopoisk.ru/film/462360/","Дэдпул (2016)","Deadpool","2016","10","10","0"
"tt1618442","2016-02-07","https://www.kinopoisk.ru/film/506066/","Последний охотник на ведьм (2015)","The Last Witch Hunter","2015","7","7","0"
"tt1051220","2016-02-07","https://www.kinopoisk.ru/film/841615/","Хроники Шаннары (сериал, 2016 – 2017)","The Shannara Chronicles","2016","7","7","1"
"tt2379713","2016-01-25","https://www.kinopoisk.ru/film/678552/","007: СПЕКТР (2015)","Spectre","2015","7","7","0"
"tt3569230","2016-01-11","https://www.kinopoisk.ru/film/839954/","Легенда (2015)","Legend","2015","7","7","0"
"tt0462590","2016-01-11","https://www.kinopoisk.ru/film/167491/","Шаг вперед (2006)","Step Up","2006","5","5","0"
"tt0172495","2016-01-11","https://www.kinopoisk.ru/film/474/","Гладиатор (2000)","Gladiator","2000","8","8","0"
"tt0369610","2016-01-11","https://www.kinopoisk.ru/film/594554/","Мир Юрского периода (2015)","Jurassic World","2015","6","6","0"
"tt2293640","2016-01-11","https://www.kinopoisk.ru/film/694051/","Миньоны (2015)","Minions","2015","5","5","0"
"tt1528071","2016-01-11","https://www.kinopoisk.ru/film/484425/","Рога (2013)","Horns","2013","9","9","0"
"tt1911658","2016-01-10","https://www.kinopoisk.ru/film/607608/","Пингвины Мадагаскара (2014)","Penguins of Madagascar","2014","6","6","0"
"tt2510894","2016-01-10","https://www.kinopoisk.ru/film/716891/","Монстры на каникулах 2 (2015)","Hotel Transylvania 2","2015","6","6","0"
"tt3488710","2016-01-10","https://www.kinopoisk.ru/film/829368/","Прогулка (2015)","The Walk","2015","7","7","0"
"tt0338466","2016-01-10","https://www.kinopoisk.ru/film/6827/","Застрял в тебе (2003)","Stuck on You","2003","7","7","0"
"tt3659388","2016-01-10","https://www.kinopoisk.ru/film/841700/","Марсианин (2015)","The Martian","2015","9","9","0"
"tt2752772","2016-01-10","https://www.kinopoisk.ru/film/744668/","Синистер 2 (2015)","Sinister 2","2015","8","8","0"
"tt2488496","2016-01-10","https://www.kinopoisk.ru/film/714888/","Звёздные войны: Пробуждение силы (2015)","Star Wars: Episode VII – The Force Awakens","2015","8","8","0"
"tt2582802","2016-01-10","https://www.kinopoisk.ru/film/725190/","Одержимость (2013)","Whiplash","2013","10","10","0"
"tt2164430","2016-01-06","https://www.kinopoisk.ru/film/687812/","Записки юного врача (сериал, 2012 – 2013)","A Young Doctor's Notebook & Other Stories","2012","9","9","1"
"tt2679042","2015-11-01","https://www.kinopoisk.ru/film/737668/","Хитмэн: Агент 47 (2015)","Hitman: Agent 47","2015","2","2","0"
"tt4765708","2015-10-30","https://www.kinopoisk.ru/film/841830/","Парень с нашего кладбища (2015)","","2015","3","3","0"
"tt1809398","2015-10-30","https://www.kinopoisk.ru/film/577211/","Несломленный (2014)","Unbroken","2014","9","9","0"
"tt3413036","2015-10-30","https://www.kinopoisk.ru/film/716029/","Атомный лес (сериал, 2012)","","2012","1","1","1"
"tt3858372","2015-10-30","https://www.kinopoisk.ru/film/842910/","Хранитель Луны (2014)","Mune: Le Gardien de la Lune","2014","1","1","0"
"tt1528100","2015-10-30","https://www.kinopoisk.ru/film/484611/","Исход: Цари и боги (2014)","Exodus: Gods and Kings","2014","3","3","0"
"","2015-10-29","https://www.kinopoisk.ru/film/842565/","Приличные люди (2015)","","2015","4","","0"
"tt2258239","2015-10-29","https://www.kinopoisk.ru/film/615823/","8 первых свиданий (2012)","","2012","7","7","0"
"tt5135336","2015-10-28","https://www.kinopoisk.ru/film/838050/","Метод (сериал, 2015 – ...)","","2015","9","9","1"
"tt4230876","2015-10-26","https://www.kinopoisk.ru/film/751916/","8 новых свиданий (2015)","","2015","7","7","0"
"tt1592525","2015-10-24","https://www.kinopoisk.ru/film/496888/","Напролом (2011)","Lockout","2011","10","10","0"
"tt0463960","2015-10-23","https://www.kinopoisk.ru/film/180812/","Дьявол, которого ты знаешь (2013)","The Devil You Know","2013","6","6","0"
"tt3467412","2015-10-23","https://www.kinopoisk.ru/film/820277/","Вымирание (2015)","Extinction","2015","4","4","0"
"tt2126355","2015-10-23","https://www.kinopoisk.ru/film/652692/","Разлом Сан-Андреас (2015)","San Andreas","2015","4","4","0"
"tt0115319","2015-10-22","https://www.kinopoisk.ru/film/229579/","Могучие рейнджеры: Зео (сериал, 1996)","Power Rangers Zeo","1996","10","10","1"
"tt3079380","2015-10-21","https://www.kinopoisk.ru/film/782792/","Шпион (2015)","Spy","2015","8","8","0"
"tt1189893","2015-10-21","https://www.kinopoisk.ru/film/252022/","Илья Муромец и Соловей Разбойник (2007)","","2007","5","5","0"
"tt0465967","2015-10-21","https://www.kinopoisk.ru/film/147818/","Добрыня Никитич и Змей Горыныч (2006)","","2006","7","7","0"
"tt4544278","2015-10-21","https://www.kinopoisk.ru/film/809087/","Три богатыря: Ход конем (2014)","","2014","6","6","0"
"tt2261719","2015-10-20","https://www.kinopoisk.ru/film/652760/","Джунгли (2012)","","2012","8","8","0"
"tt4422836","2015-10-20","https://www.kinopoisk.ru/film/887610/","Области тьмы (сериал, 2015 – 2016)","Limitless","2015","8","8","1"
"tt2096673","2015-10-20","https://www.kinopoisk.ru/film/645118/","Головоломка (2015)","Inside Out","2015","8","8","0"
"tt2637276","2015-10-20","https://www.kinopoisk.ru/film/731691/","Третий лишний 2 (2015)","Ted 2","2015","7","7","0"
"tt3622592","2015-10-20","https://www.kinopoisk.ru/film/841572/","Бумажные города (2015)","Paper Towns","2015","3","3","0"
"tt1964418","2015-10-20","https://www.kinopoisk.ru/film/596643/","Земля будущего (2015)","Tomorrowland","2015","5","5","0"
"tt3743822","2015-10-05","https://www.kinopoisk.ru/film/846892/","Бойтесь ходячих мертвецов (сериал, 2015 – 2023)","Fear the Walking Dead","2015","7","7","1"
"tt2802850","2015-10-05","https://www.kinopoisk.ru/film/767379/","Фарго (сериал, 2014 – ...)","Fargo","2014","7","7","1"
"tt1617661","2015-09-26","https://www.kinopoisk.ru/film/505966/","Восхождение Юпитер (2015)","Jupiter Ascending","2015","1","1","0"
"tt2268016","2015-09-26","https://www.kinopoisk.ru/film/692859/","Супер Майк XXL (2015)","Magic Mike XXL","2015","4","4","0"
"tt2179136","2015-09-25","https://www.kinopoisk.ru/film/683919/","Снайпер (2014)","American Sniper","2014","9","9","0"
"tt2661044","2015-09-25","https://www.kinopoisk.ru/film/733493/","Сотня (сериал, 2014 – 2020)","The 100","2014","1","1","1"
"tt3501584","2015-09-25","https://www.kinopoisk.ru/film/824275/","Я – зомби (сериал, 2015 – 2019)","iZombie","2015","5","5","1"
"tt2356777","2015-09-25","https://www.kinopoisk.ru/film/681831/","Настоящий детектив (сериал, 2014 – ...)","True Detective","2014","8","8","1"
"tt3316948","2015-09-14","https://www.kinopoisk.ru/film/807399/","Ультраамериканцы (2015)","American Ultra","2015","5","5","0"
"tt4158110","2015-08-31","https://www.kinopoisk.ru/film/859908/","Мистер Робот (сериал, 2015 – 2019)","Mr. Robot","2015","8","8","1"
"tt1029360","2015-08-31","https://www.kinopoisk.ru/film/313523/","Полтергейст (2015)","Poltergeist","2015","3","3","0"
"tt2908446","2015-08-31","https://www.kinopoisk.ru/film/762225/","Дивергент, глава 2: Инсургент (2015)","The Divergent Series: Insurgent","2015","4","4","0"
"tt2180411","2015-08-31","https://www.kinopoisk.ru/film/662996/","Чем дальше в лес... (2014)","Into the Woods","2014","3","3","0"
"tt3045616","2015-08-31","https://www.kinopoisk.ru/film/778963/","Мордекай (2015)","Mortdecai","2015","3","3","0"
"tt3826834","2015-08-31","https://www.kinopoisk.ru/film/705350/","Класс коррекции (2014)","","2014","8","8","0"
"tt3042408","2015-08-31","https://www.kinopoisk.ru/film/779602/","Кто я (2014)","Who Am I – Kein System ist sicher","2014","3","3","0"
"tt2395427","2015-08-31","https://www.kinopoisk.ru/film/679830/","Мстители: Эра Альтрона (2015)","Avengers: Age of Ultron","2015","6","6","0"
"tt2561572","2015-08-31","https://www.kinopoisk.ru/film/722860/","Крепись! (2014)","Get Hard","2014","6","6","0"
"tt0361862","2015-08-08","https://www.kinopoisk.ru/film/5206/","Машинист (2003)","The Machinist","2003","7","7","0"
"tt0397313","2015-08-07","https://www.kinopoisk.ru/film/79204/","Белый плен (2005)","Eight Below","2005","4","4","0"
"tt5180266","2015-08-07","https://www.kinopoisk.ru/film/893962/","Президент (2015)","","2015","6","6","0"
"tt1674771","2015-08-07","https://www.kinopoisk.ru/film/535317/","Антураж (2015)","Entourage","2015","4","4","0"
"tt4559932","2015-08-07","https://www.kinopoisk.ru/film/839960/","Призрак (2015)","","2015","5","5","0"
"tt1823672","2015-08-07","https://www.kinopoisk.ru/film/591485/","Робот по имени Чаппи (2015)","Chappie","2015","2","2","0"
"tt4084744","2015-08-07","https://www.kinopoisk.ru/film/742026/","Битва за Севастополь (2015)","","2015","4","4","0"
"tt2692904","2015-08-07","https://www.kinopoisk.ru/film/736206/","Лок (2013)","Locke","2013","8","8","0"
"tt1213663","2015-08-07","https://www.kinopoisk.ru/film/410299/","Армагеддец (2013)","The World's End","2013","4","4","0"
"tt0365748","2015-08-07","https://www.kinopoisk.ru/film/64021/","Зомби по имени Шон (2004)","Shaun of the Dead","2004","5","5","0"
"tt1247690","2015-08-05","https://www.kinopoisk.ru/film/462525/","Серена (2014)","Serena","2014","9","9","0"
"tt1392190","2015-08-05","https://www.kinopoisk.ru/film/453406/","Безумный Макс: Дорога ярости (2015)","Mad Max: Fury Road","2015","9","9","0"
"tt2193215","2015-08-05","https://www.kinopoisk.ru/film/662834/","Советник (2013)","The Counselor","2013","1","1","0"
"tt1224378","2015-08-05","https://www.kinopoisk.ru/film/229069/","Вий 3D (2014)","","2014","6","6","0"
"tt0425112","2015-08-05","https://www.kinopoisk.ru/film/93377/","Типа крутые легавые (2007)","Hot Fuzz","2007","9","9","0"
"tt3713166","2015-08-05","https://www.kinopoisk.ru/film/839972/","Убрать из друзей (2015)","Unfriended","2015","7","7","0"
"tt2503154","2015-08-05","https://www.kinopoisk.ru/film/715898/","Смерть в сети (2013)","The Den","2013","3","3","0"
"tt2310332","2015-07-25","https://www.kinopoisk.ru/film/694633/","Хоббит: Битва пяти воинств (2014)","The Hobbit: The Battle of the Five Armies","2014","7","7","0"
"tt4032214","2015-07-08","https://www.kinopoisk.ru/film/727157/","Чернобыль: Зона отчуждения (сериал, 2014 – 2017)","","2014","8","8","1"
"tt0470752","2015-06-22","https://www.kinopoisk.ru/film/197532/","Из машины (2014)","Ex Machina","2014","5","5","0"
"tt2039393","2015-06-22","https://www.kinopoisk.ru/film/614227/","Игрок (2014)","The Gambler","2014","4","4","0"
"tt2381941","2015-06-22","https://www.kinopoisk.ru/film/680824/","Фокус (2014)","Focus","2014","8","8","0"
"","2015-06-22","https://www.kinopoisk.ru/film/797709/","Одной левой (2015)","","2015","2","","0"
"tt2300975","2015-06-22","https://www.kinopoisk.ru/film/673077/","Джезабель (2014)","Jessabelle","2014","4","4","0"
"tt3136646","2015-06-14","https://www.kinopoisk.ru/film/765103/","Духless 2 (2015)","","2015","7","7","0"
"tt2322441","2015-06-14","https://www.kinopoisk.ru/film/688832/","Пятьдесят оттенков серого (2015)","Fifty Shades of Grey","2015","1","1","0"
"tt2820852","2015-06-14","https://www.kinopoisk.ru/film/754481/","Форсаж 7 (2015)","Fast & Furious 7","2015","4","4","0"
"tt2436386","2015-06-14","https://www.kinopoisk.ru/film/711454/","Континуум (2014)","Project Almanac","2014","9","9","0"
"tt2306299","2015-05-12","https://www.kinopoisk.ru/film/682255/","Викинги (сериал, 2013 – 2020)","Vikings","2013","7","7","1"
"tt2442560","2015-05-12","https://www.kinopoisk.ru/film/716587/","Острые козырьки (сериал, 2013 – 2022)","Peaky Blinders","2013","9","9","1"
"tt3032476","2015-05-01","https://www.kinopoisk.ru/film/796660/","Лучше звоните Солу (сериал, 2015 – 2022)","Better Call Saul","2015","8","8","1"
"tt0903747","2015-04-11","https://www.kinopoisk.ru/film/404900/","Во все тяжкие (сериал, 2008 – 2013)","Breaking Bad","2008","9","9","1"
"tt4482996","2015-03-27","https://www.kinopoisk.ru/film/694406/","Закон каменных джунглей (сериал, 2015 – 2017)","","2015","10","10","1"
