"№","Название","Скидка/Список","ID игры","Платформа","Предзаказ","Обычная цена","Скидка %","Новая цена","Дата окончания","Цены изданий","Рус. озвучка","Рус. текст","Подписки","Ссылка","Дата релиза","Жанр","PEGI"
"ghost_1789625977504_1k2lj","Trüberbrook","TOKYO GAME SHOW","—","—","Нет","1.049,00 TL","90%","104,90 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625977860_y7eo3","Lucky's Tale","TOKYO GAME SHOW","—","—","Нет","774,00 TL","80%","154,80 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625978388_94gr6","Unsolved Case: Above the Law CE","TOKYO GAME SHOW","—","—","Нет","419,00 TL","20%","335,20 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625978751_nw4yl","Unsolved Case: Killer Popularity CE","TOKYO GAME SHOW","—","—","Нет","419,00 TL","20%","335,20 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625979115_p7mnn","Unsolved Case: Murderous Script CE","TOKYO GAME SHOW","—","—","Нет","419,00 TL","20%","335,20 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625979861_hz6hm","Majogami","TOKYO GAME SHOW","—","—","Нет","1.299,00 TL","20%","1.039,20 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625980415_1sc6h","Yohane the Parhelion -BLAZE in the DEEPBLUE","TOKYO GAME SHOW","—","—","Нет","1.049,00 TL","60%","419,60 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625980774_enw9n","Scar-Lead Salvation","TOKYO GAME SHOW","—","—","Нет","1.299,00 TL","45%","714,45 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625981145_j37oq","Sclash","TOKYO GAME SHOW","—","—","Нет","349,00 TL","80%","69,80 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625981515_26fua","Megadimension Neptunia VIIR","TOKYO GAME SHOW","—","—","Нет","1.049,00 TL","60%","419,60 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625982093_di29k","Sakura Swim Club","TOKYO GAME SHOW","—","—","Нет","349,00 TL","50%","174,50 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625983670_lah4a","The Black Within","TOKYO GAME SHOW","—","—","Нет","279,00 TL","40%","167,40 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625984065_4euiz","The Bookwalker: Thief of Tales","TOKYO GAME SHOW","—","—","Нет","525,00 TL","75%","131,25 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625984479_6g1s7","Love Too Easily","TOKYO GAME SHOW","—","—","Нет","769,00 TL","50%","384,50 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
